,,account_id,average_price,direction,exchange,frozen,instrument,position,position_profit,yesterday_position
2018-10-09,198,test0_12940567,16.60498,,SZ,0,000786,100,-75.49800000000016,0
2018-10-09,199,test0_12940567,5.431629,,SH,0,600816,100,-11.162899999999976,0
2018-10-10,0,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-10-10,1,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-10-10,2,test0_12940567,17.095127,,SZ,0,002450,100,-1.5127000000003221,0
2018-10-10,3,test0_12940567,7.592277,,SH,0,601857,100,173.7723,0
2018-10-10,4,test0_12940567,4.291287,,SH,0,600339,100,143.87130000000008,0
2018-10-10,5,test0_12940567,10.153044999999999,,SH,0,601808,100,126.69550000000012,0
2018-10-10,6,test0_12940567,5.50165,,SH,0,600583,100,120.83500000000002,0
2018-10-10,7,test0_12940567,18.175451000000002,,SH,0,600482,100,390.4548999999996,0
2018-10-10,8,test0_12940567,11.453434999999999,,SH,0,601229,100,18.656500000000165,0
2018-10-10,9,test0_12940567,6.832049,,SH,0,600028,100,-16.204899999999967,0
2018-10-10,10,test0_12940567,7.10213,,SH,0,600177,100,25.78700000000005,0
2018-10-10,11,test0_12940567,6.041812,,SH,0,600016,100,13.818799999999953,0
2018-10-10,12,test0_12940567,3.7111129999999997,,SH,0,601818,100,12.88870000000002,0
2018-10-10,13,test0_12940567,5.461638000000001,,SH,0,600688,100,29.836199999999913,0
2018-10-10,14,test0_12940567,18.205460000000002,,SH,0,601088,100,284.45399999999984,0
2018-10-10,15,test0_12940567,16.134839000000003,,SH,0,600406,100,91.51609999999977,0
2018-10-10,16,test0_12940567,4.881463999999999,,SH,0,600023,100,2.8536000000000783,0
2018-10-10,17,test0_12940567,6.822045999999999,,SH,0,600089,100,19.79540000000002,0
2018-10-10,18,test0_12940567,23.637089000000007,,SZ,0,000895,100,171.29109999999946,0
2018-10-10,19,test0_12940567,2.880864,,SZ,0,000709,100,25.913600000000024,0
2018-10-10,20,test0_12940567,8.452534999999997,,SZ,0,000792,100,56.74650000000021,0
2018-10-10,21,test0_12940567,3.6510949999999998,,SH,0,601992,100,-6.10949999999999,0
2018-10-10,22,test0_12940567,3.691107,,SZ,0,000415,100,12.88929999999997,0
2018-10-10,23,test0_12940567,6.992097,,SH,0,600376,100,-11.209700000000034,0
2018-10-10,24,test0_12940567,8.062418000000001,,SH,0,601225,100,71.75819999999985,0
2018-10-10,25,test0_12940567,5.161548,,SH,0,601727,100,23.845200000000055,0
2018-10-10,26,test0_12940567,7.242171999999999,,SH,0,601390,100,65.78280000000012,0
2018-10-10,27,test0_12940567,4.691406999999999,,SH,0,600705,100,-10.140699999999914,0
2018-10-10,28,test0_12940567,7.532258999999999,,SH,0,600011,100,-34.225899999999854,0
2018-10-10,29,test0_12940567,29.368808000000005,,SH,0,600104,100,-1.8808000000003489,0
2018-10-10,30,test0_12940567,8.052414999999998,,SZ,0,000338,100,43.75850000000021,0
2018-10-10,31,test0_12940567,12.373711,,SZ,0,002024,100,47.62889999999995,0
2018-10-10,32,test0_12940567,68.680598,,SH,0,603288,100,690.9402,0
2018-10-10,33,test0_12940567,7.182154,,SH,0,601633,100,21.784600000000065,0
2018-10-10,34,test0_12940567,3.4110229999999997,,SH,0,601899,100,27.897700000000025,0
2018-10-10,35,test0_12940567,17.735319,,SZ,0,001979,100,-8.531900000000192,0
2018-10-10,36,test0_12940567,3.6510949999999998,,SH,0,601288,100,10.890500000000003,0
2018-10-10,37,test0_12940567,16.454935000000003,,SZ,0,002468,100,212.50649999999956,0
2018-10-10,38,test0_12940567,7.782333999999999,,SH,0,601933,100,2.7666000000000857,0
2018-10-10,39,test0_12940567,8.722616,,SH,0,600837,100,-22.261600000000037,0
2018-10-10,40,test0_12940567,7.192157,,SZ,0,002608,100,-3.215699999999977,0
2018-10-10,41,test0_12940567,7.182154,,SH,0,601878,100,-30.21539999999998,0
2018-10-10,42,test0_12940567,45.10352699999999,,SZ,0,002594,100,80.6473000000004,0
2018-10-10,43,test0_12940567,47.994394,,SH,0,601336,100,12.560599999999766,0
2018-10-10,44,test0_12940567,8.50255,,SH,0,601766,100,13.745000000000118,0
2018-10-10,45,test0_12940567,7.762328,,SH,0,600015,100,8.767199999999953,0
2018-10-10,46,test0_12940567,64.25927200000001,,SH,0,601888,100,-125.927200000001,0
2018-10-10,47,test0_12940567,64.469335,,SZ,0,000858,100,-365.93349999999987,0
2018-10-10,48,test0_12940567,3.571071,,SH,0,601988,100,2.8929000000000205,0
2018-10-10,49,test0_12940567,10.253074999999999,,SH,0,600000,100,-8.307499999999912,0
2018-10-10,50,test0_12940567,33.970188,,SH,0,601021,100,32.98119999999969,0
2018-10-10,51,test0_12940567,5.121536,,SH,0,601898,100,18.846399999999974,0
2018-10-10,52,test0_12940567,14.074221,,SZ,0,300072,100,75.57790000000004,0
2018-10-10,53,test0_12940567,8.092427,,SZ,0,002673,100,-27.242700000000042,0
2018-10-10,54,test0_12940567,6.511953,,SZ,0,002470,100,-6.1952999999999925,0
2018-10-10,55,test0_12940567,41.75252199999999,,SZ,0,002352,100,-73.25219999999888,0
2018-10-10,56,test0_12940567,6.962088,,SH,0,600109,100,-21.20879999999996,0
2018-10-10,57,test0_12940567,65.17954800000001,,SH,0,601318,100,-52.954800000000546,0
2018-10-10,58,test0_12940567,5.651695,,SH,0,601328,100,7.830500000000029,0
2018-10-10,59,test0_12940567,15.90477,,SH,0,600690,100,-24.476999999999904,0
2018-10-10,60,test0_12940567,7.212162999999999,,SH,0,600068,100,-11.216299999999979,0
2018-10-10,61,test0_12940567,3.0809239999999996,,SH,0,600170,100,-5.092399999999975,0
2018-10-10,62,test0_12940567,117.345193,,SZ,0,002304,100,-384.5192999999995,0
2018-10-10,63,test0_12940567,2.150645,,SZ,0,000630,100,1.935500000000001,0
2018-10-10,64,test0_12940567,28.528556000000002,,SH,0,600036,100,107.14439999999996,0
2018-10-10,65,test0_12940567,10.913272999999998,,SH,0,601186,100,44.6727000000001,0
2018-10-10,66,test0_12940567,5.811743,,SH,0,601169,100,10.825700000000005,0
2018-10-10,67,test0_12940567,6.271881,,SH,0,601958,100,9.811900000000051,0
2018-10-10,68,test0_12940567,678.763568,,SH,0,600519,100,-784.3568000000005,0
2018-10-10,69,test0_12940567,7.562268,,SH,0,600886,100,-22.226800000000058,0
2018-10-10,70,test0_12940567,12.983894,,SZ,0,002050,100,-17.38939999999989,0
2018-10-10,71,test0_12940567,26.698006999999997,,SZ,0,300124,100,-24.800699999999765,0
2018-10-10,72,test0_12940567,23.557064999999998,,SZ,0,002508,100,-164.70649999999978,0
2018-10-10,73,test0_12940567,32.039609,,SZ,0,002460,100,-314.9608999999998,0
2018-10-10,74,test0_12940567,5.761728,,SH,0,601398,100,-21.17279999999999,0
2018-10-10,75,test0_12940567,47.334196,,SZ,0,000568,100,-563.4195999999996,0
2018-10-10,76,test0_12940567,16.244872,,SH,0,600900,100,-44.487200000000016,0
2018-10-10,77,test0_12940567,3.5010499999999998,,SZ,0,002385,100,4.895000000000005,0
2018-10-10,78,test0_12940567,10.683204,,SZ,0,000001,100,-23.320400000000063,0
2018-10-10,79,test0_12940567,7.562268,,SH,0,601009,100,-10.226800000000047,0
2018-10-10,80,test0_12940567,9.492847,,SH,0,601838,100,-44.284699999999866,0
2018-10-10,81,test0_12940567,8.332499,,SH,0,601111,100,-93.2499,0
2018-10-10,82,test0_12940567,7.222166,,SH,0,601939,100,-28.216599999999925,0
2018-10-10,83,test0_12940567,44.91347,,SZ,0,300122,100,-292.34699999999947,0
2018-10-10,84,test0_12940567,20.846252,,SH,0,600518,100,87.37479999999991,0
2018-10-10,85,test0_12940567,5.381614,,SH,0,601669,100,-11.161400000000032,0
2018-10-10,86,test0_12940567,2.3807139999999998,,SH,0,601866,100,-4.071399999999992,0
2018-10-10,87,test0_12940567,34.32029299999999,,SH,0,601601,100,-71.0292999999993,0
2018-10-10,88,test0_12940567,6.011803,,SH,0,601985,100,-8.180299999999985,0
2018-10-10,89,test0_12940567,23.036909,,SH,0,601877,100,-38.69090000000028,0
2018-10-10,90,test0_12940567,15.70471,,SH,0,601166,100,-10.471000000000075,0
2018-10-10,91,test0_12940567,3.551065,,SH,0,601618,100,-2.106500000000011,0
2018-10-10,92,test0_12940567,39.291784,,SZ,0,002466,100,-593.1784,0
2018-10-10,93,test0_12940567,16.695007000000004,,SH,0,600030,100,-54.500700000000535,0
2018-10-10,94,test0_12940567,13.734119,,SH,0,600739,100,-38.41190000000001,0
2018-10-10,95,test0_12940567,5.50165,,SH,0,601668,100,-14.164999999999939,0
2018-10-10,96,test0_12940567,17.465238,,SZ,0,002142,100,-24.52380000000005,0
2018-10-10,97,test0_12940567,39.891963999999994,,SZ,0,000651,100,-158.19639999999922,0
2018-10-10,98,test0_12940567,6.541962,,SZ,0,000069,100,-59.19619999999996,0
2018-10-10,99,test0_12940567,13.714113,,SZ,0,000776,100,-13.411299999999926,0
2018-10-10,100,test0_12940567,6.451935,,SH,0,600919,100,-13.193499999999947,0
2018-10-10,101,test0_12940567,4.041212,,SH,0,601919,100,-7.121199999999961,0
2018-10-10,102,test0_12940567,9.992996999999999,,SH,0,600637,100,-30.29969999999995,0
2018-10-10,103,test0_12940567,8.182454,,SH,0,600674,100,6.754600000000011,0
2018-10-10,104,test0_12940567,24.647392,,SH,0,600887,100,30.260799999999932,0
2018-10-10,105,test0_12940567,5.991797,,SH,0,601998,100,-13.179699999999972,0
2018-10-10,106,test0_12940567,7.802339999999999,,SH,0,600019,100,-32.233999999999874,0
2018-10-10,107,test0_12940567,10.753225,,SH,0,601238,100,23.677499999999974,0
2018-10-10,108,test0_12940567,15.164548,,SH,0,601688,100,-8.454799999999985,0
2018-10-10,109,test0_12940567,4.311292999999999,,SZ,0,000959,100,-2.129299999999912,0
2018-10-10,110,test0_12940567,10.223066000000001,,SH,0,600398,100,-56.306600000000095,0
2018-10-10,111,test0_12940567,8.282483999999998,,SZ,0,002736,100,-26.248399999999883,0
2018-10-10,112,test0_12940567,2.0506149999999996,,SH,0,600221,100,-7.061499999999965,0
2018-10-10,113,test0_12940567,2.780834,,SH,0,600219,100,-4.0833999999999815,0
2018-10-10,114,test0_12940567,6.812043,,SH,0,600489,100,61.79569999999997,0
2018-10-10,115,test0_12940567,11.233369,,SH,0,600188,100,60.663100000000014,0
2018-10-10,116,test0_12940567,13.904169999999999,,SH,0,600549,100,49.583000000000155,0
2018-10-10,117,test0_12940567,36.450931999999995,,SH,0,600585,100,-125.09319999999917,0
2018-10-10,118,test0_12940567,8.362508,,SZ,0,001965,100,-3.250799999999998,0
2018-10-10,119,test0_12940567,56.656992,,SH,0,600009,100,-218.69920000000036,0
2018-10-10,120,test0_12940567,6.161848,,SZ,0,000898,100,-18.184799999999957,0
2018-10-10,121,test0_12940567,21.386414000000006,,SH,0,600741,100,-80.64140000000073,0
2018-10-10,122,test0_12940567,16.815043000000003,,SZ,0,002044,100,-56.504300000000285,0
2018-10-10,123,test0_12940567,93.948176,,SH,0,603833,100,-339.81760000000065,0
2018-10-10,124,test0_12940567,12.333699,,SH,0,601800,100,48.6301000000001,0
2018-10-10,125,test0_12940567,6.832049,,SH,0,600029,100,-53.20489999999998,0
2018-10-10,126,test0_12940567,14.484343999999998,,SH,0,600362,100,0.5656000000001882,0
2018-10-10,127,test0_12940567,7.3522050000000005,,SZ,0,000625,100,-31.22050000000005,0
2018-10-10,128,test0_12940567,10.223066000000001,,SH,0,600176,100,6.693399999999805,0
2018-10-10,129,test0_12940567,15.514653,,SH,0,600663,100,-41.46529999999995,0
2018-10-10,130,test0_12940567,12.123636,,SH,0,601997,100,-25.36360000000002,0
2018-10-10,131,test0_12940567,6.121835999999999,,SH,0,600820,100,-10.18359999999996,0
2018-10-10,132,test0_12940567,12.20366,,SH,0,600233,100,73.63400000000001,0
2018-10-10,133,test0_12940567,23.827146,,SH,0,600547,100,227.28540000000024,0
2018-10-10,134,test0_12940567,4.991497,,SH,0,601228,100,-6.1497000000000135,0
2018-10-10,135,test0_12940567,8.922676000000001,,SH,0,600031,100,-36.267600000000044,0
2018-10-10,136,test0_12940567,31.40942,,SH,0,600085,100,-60.94200000000001,0
2018-10-10,137,test0_12940567,12.953885,,SH,0,600999,100,3.6115000000000563,0
2018-10-10,138,test0_12940567,11.343402,,SZ,0,002493,100,-20.340199999999875,0
2018-10-10,139,test0_12940567,24.917473,,SZ,0,002714,100,52.25270000000002,0
2018-10-10,140,test0_12940567,9.972991,,SH,0,600111,100,22.70089999999989,0
2018-10-10,141,test0_12940567,6.531958999999998,,SZ,0,000983,100,16.804100000000233,0
2018-10-10,142,test0_12940567,30.169047999999997,,SH,0,600196,100,-77.9047999999996,0
2018-10-10,143,test0_12940567,35.11053,,SZ,0,002007,100,73.94700000000043,0
2018-10-10,144,test0_12940567,6.10183,,SZ,0,000876,100,-0.18299999999999983,0
2018-10-10,145,test0_12940567,21.586474,,SZ,0,002572,100,-87.64739999999982,0
2018-10-10,146,test0_12940567,13.594077,,SZ,0,002601,100,36.592300000000044,0
2018-10-10,147,test0_12940567,16.194857000000003,,SH,0,600703,100,-97.48570000000018,0
2018-10-10,148,test0_12940567,8.282483999999998,,SZ,0,002027,100,-56.24839999999986,0
2018-10-10,149,test0_12940567,18.215463,,SH,0,600867,100,-178.5463,0
2018-10-10,150,test0_12940567,22.466738,,SH,0,601628,100,-74.67380000000006,0
2018-10-10,151,test0_12940567,46.82404299999999,,SZ,0,000423,100,-143.40429999999884,0
2018-10-10,152,test0_12940567,22.686804000000002,,SH,0,600535,100,-66.68040000000026,0
2018-10-10,153,test0_12940567,4.561367999999999,,SZ,0,000060,100,8.863200000000138,0
2018-10-10,154,test0_12940567,5.371611000000001,,SH,0,600018,100,-14.161100000000015,0
2018-10-10,155,test0_12940567,1.520456,,SH,0,600010,100,9.954400000000007,0
2018-10-10,156,test0_12940567,21.206360000000004,,SZ,0,300144,100,-38.63600000000034,0
2018-10-10,157,test0_12940567,6.471940999999999,,SH,0,600297,100,-28.19409999999989,0
2018-10-10,158,test0_12940567,28.628586,,SH,0,603858,100,-56.85859999999998,0
2018-10-10,159,test0_12940567,25.267578,,SH,0,600660,100,-33.75780000000006,0
2018-10-10,160,test0_12940567,100.640183,,SH,0,600436,100,-924.0182999999988,0
2018-10-10,161,test0_12940567,31.439429000000004,,SZ,0,300015,100,-127.94290000000039,0
2018-10-10,162,test0_12940567,6.531958999999998,,SH,0,600438,100,-30.195899999999742,0
2018-10-10,163,test0_12940567,36.130835999999995,,SH,0,600332,100,-163.0835999999995,0
2018-10-10,164,test0_12940567,14.214262999999999,,SH,0,601012,100,-77.42629999999994,0
2018-10-10,165,test0_12940567,3.7211160000000003,,SH,0,601718,100,-1.1116000000000348,0
2018-10-10,166,test0_12940567,5.431629,,SH,0,600816,100,-35.16289999999999,0
2018-10-10,167,test0_12940567,7.762328,,SH,100,600926,100,-1.2328000000000117,0
2018-10-11,0,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-10-11,1,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-10-11,2,test0_12940567,17.095127,,SZ,0,002450,100,-1.5127000000003221,0
2018-10-11,3,test0_12940567,7.592277,,SH,0,601857,100,123.77229999999999,0
2018-10-11,4,test0_12940567,4.291287,,SH,0,600339,100,86.87130000000005,0
2018-10-11,5,test0_12940567,10.153044999999999,,SH,0,601808,100,19.695500000000088,0
2018-10-11,6,test0_12940567,7.10213,,SH,0,600177,100,-16.212999999999944,0
2018-10-11,7,test0_12940567,6.041812,,SH,0,600016,100,-8.181200000000022,0
2018-10-11,8,test0_12940567,3.7111129999999997,,SH,0,601818,100,-0.11129999999996976,0
2018-10-11,9,test0_12940567,5.461638000000001,,SH,0,600688,100,7.836199999999938,0
2018-10-11,10,test0_12940567,18.205460000000002,,SH,0,601088,100,184.45399999999984,0
2018-10-11,11,test0_12940567,16.134839000000003,,SH,0,600406,100,16.516099999999767,0
2018-10-11,12,test0_12940567,23.637089000000007,,SZ,0,000895,100,97.29109999999928,0
2018-10-11,13,test0_12940567,2.880864,,SZ,0,000709,100,6.913600000000031,0
2018-10-11,14,test0_12940567,3.691107,,SZ,0,000415,100,-16.110700000000033,0
2018-10-11,15,test0_12940567,8.062418000000001,,SH,0,601225,100,27.75819999999989,0
2018-10-11,16,test0_12940567,5.161548,,SH,0,601727,100,3.8452000000000375,0
2018-10-11,17,test0_12940567,7.242171999999999,,SH,0,601390,100,28.78280000000011,0
2018-10-11,18,test0_12940567,29.368808000000005,,SH,0,600104,100,-90.8808000000004,0
2018-10-11,19,test0_12940567,8.052414999999998,,SZ,0,000338,100,3.7585000000001756,0
2018-10-11,20,test0_12940567,12.373711,,SZ,0,002024,100,-34.37110000000008,0
2018-10-11,21,test0_12940567,68.680598,,SH,0,603288,100,377.94019999999904,0
2018-10-11,22,test0_12940567,7.182154,,SH,0,601633,100,-22.215399999999974,0
2018-10-11,23,test0_12940567,3.4110229999999997,,SH,0,601899,100,18.89770000000004,0
2018-10-11,24,test0_12940567,3.6510949999999998,,SH,0,601288,100,-0.10949999999998461,0
2018-10-11,25,test0_12940567,16.454935000000003,,SZ,0,002468,100,112.50649999999958,0
2018-10-11,26,test0_12940567,7.782333999999999,,SH,0,601933,100,-34.23339999999983,0
2018-10-11,27,test0_12940567,45.10352699999999,,SZ,0,002594,100,-228.35269999999923,0
2018-10-11,28,test0_12940567,47.994394,,SH,0,601336,100,-189.43939999999984,0
2018-10-11,29,test0_12940567,8.50255,,SH,0,601766,100,-32.25499999999997,0
2018-10-11,30,test0_12940567,7.762328,,SH,0,600015,100,-21.23280000000003,0
2018-10-11,31,test0_12940567,64.25927200000001,,SH,0,601888,100,-375.927200000001,0
2018-10-11,32,test0_12940567,3.571071,,SH,0,601988,100,-7.107099999999988,0
2018-10-11,33,test0_12940567,33.970188,,SH,0,601021,100,-67.01880000000031,0
2018-10-11,34,test0_12940567,5.121536,,SH,0,601898,100,-9.153599999999962,0
2018-10-11,35,test0_12940567,14.074221,,SZ,0,300072,100,-7.422099999999965,0
2018-10-11,36,test0_12940567,6.511953,,SZ,0,002470,100,-41.195300000000046,0
2018-10-11,37,test0_12940567,41.75252199999999,,SZ,0,002352,100,-270.25219999999945,0
2018-10-11,38,test0_12940567,65.17954800000001,,SH,0,601318,100,-332.954800000001,0
2018-10-11,39,test0_12940567,5.651695,,SH,0,601328,100,-15.169500000000014,0
2018-10-11,40,test0_12940567,15.90477,,SH,0,600690,100,-95.47699999999999,0
2018-10-11,41,test0_12940567,7.212162999999999,,SH,0,600068,100,-37.21629999999996,0
2018-10-11,42,test0_12940567,117.345193,,SZ,0,002304,100,-634.5192999999995,0
2018-10-11,43,test0_12940567,2.150645,,SZ,0,000630,100,-10.06450000000001,0
2018-10-11,44,test0_12940567,28.528556000000002,,SH,0,600036,100,-7.855600000000251,0
2018-10-11,45,test0_12940567,10.913272999999998,,SH,0,601186,100,9.672700000000134,0
2018-10-11,46,test0_12940567,5.811743,,SH,0,601169,100,-11.17429999999997,0
2018-10-11,47,test0_12940567,6.271881,,SH,0,601958,100,-30.188099999999984,0
2018-10-11,48,test0_12940567,678.763568,,SH,0,600519,100,-3377.3567999999955,0
2018-10-11,49,test0_12940567,12.983894,,SZ,0,002050,100,-82.38939999999992,0
2018-10-11,50,test0_12940567,26.698006999999997,,SZ,0,300124,100,-196.80069999999967,0
2018-10-11,51,test0_12940567,32.039609,,SZ,0,002460,100,-603.9608999999998,0
2018-10-11,52,test0_12940567,5.761728,,SH,0,601398,100,-36.17279999999994,0
2018-10-11,53,test0_12940567,47.334196,,SZ,0,000568,100,-635.4196000000002,0
2018-10-11,54,test0_12940567,16.244872,,SH,0,600900,100,-87.48720000000017,0
2018-10-11,55,test0_12940567,3.5010499999999998,,SZ,0,002385,100,-26.104999999999954,0
2018-10-11,56,test0_12940567,10.683204,,SZ,0,000001,100,-82.32040000000005,0
2018-10-11,57,test0_12940567,7.562268,,SH,0,601009,100,-36.226800000000026,0
2018-10-11,58,test0_12940567,7.222166,,SH,0,601939,100,-54.21659999999999,0
2018-10-11,59,test0_12940567,20.846252,,SH,0,600518,100,83.3748,0
2018-10-11,60,test0_12940567,2.3807139999999998,,SH,0,601866,100,-24.071399999999965,0
2018-10-11,61,test0_12940567,34.32029299999999,,SH,0,601601,100,-152.02929999999952,0
2018-10-11,62,test0_12940567,6.011803,,SH,0,601985,100,-41.18029999999999,0
2018-10-11,63,test0_12940567,23.036909,,SH,0,601877,100,-113.69090000000028,0
2018-10-11,64,test0_12940567,15.70471,,SH,0,601166,100,-68.47100000000009,0
2018-10-11,65,test0_12940567,3.551065,,SH,0,601618,100,-25.10650000000001,0
2018-10-11,66,test0_12940567,16.695007000000004,,SH,0,600030,100,-152.5007000000004,0
2018-10-11,67,test0_12940567,5.50165,,SH,0,601668,100,-40.165000000000006,0
2018-10-11,68,test0_12940567,17.465238,,SZ,0,002142,100,-92.52380000000002,0
2018-10-11,69,test0_12940567,39.891963999999994,,SZ,0,000651,100,-284.1963999999997,0
2018-10-11,70,test0_12940567,13.714113,,SZ,0,000776,100,-54.41129999999994,0
2018-10-11,71,test0_12940567,4.041212,,SH,0,601919,100,-39.12119999999999,0
2018-10-11,72,test0_12940567,8.182454,,SH,0,600674,100,-26.245399999999997,0
2018-10-11,73,test0_12940567,24.647392,,SH,0,600887,100,-45.73919999999987,0
2018-10-11,74,test0_12940567,5.991797,,SH,0,601998,100,-25.179699999999983,0
